loss,mae,val_loss,val_mae
0.41212430596351624,0.4715557396411896,0.21062159538269043,0.35257551074028015
0.15156744420528412,0.288900762796402,0.13136087357997894,0.27334147691726685
0.12183062732219696,0.25624901056289673,0.11878274381160736,0.2576214671134949
0.1167946308851242,0.24914705753326416,0.1134730726480484,0.2552608847618103
0.10783161967992783,0.23794814944267273,0.11224140226840973,0.25479811429977417
0.10734432935714722,0.23914974927902222,0.10327402502298355,0.2369808405637741
0.09965453296899796,0.22985072433948517,0.10047996044158936,0.23646023869514465
0.10094904899597168,0.2281513214111328,0.10651731491088867,0.24565212428569794
0.10307890176773071,0.23145568370819092,0.10807842761278152,0.24073629081249237
0.09970936179161072,0.2299169898033142,0.09540003538131714,0.22948943078517914
0.10059946030378342,0.2321399599313736,0.10240418463945389,0.2358291894197464
0.09361005574464798,0.22518399357795715,0.08518470823764801,0.21704499423503876
0.08630327135324478,0.21173468232154846,0.08326741307973862,0.21513687074184418
0.08266089856624603,0.20740589499473572,0.07928037643432617,0.21016553044319153
0.08116531372070312,0.2066519558429718,0.08182393014431,0.20981571078300476
0.07717812061309814,0.19993369281291962,0.07993382960557938,0.2107718288898468
0.07589209079742432,0.200083389878273,0.07498665899038315,0.20184142887592316
0.07305003702640533,0.19421058893203735,0.06817220896482468,0.1906360685825348
0.06798891723155975,0.1865803301334381,0.0631948933005333,0.1887623518705368
0.07083577662706375,0.19323140382766724,0.06421540677547455,0.1930648237466812
0.06418351829051971,0.18307814002037048,0.06039547920227051,0.1793432980775833
0.062232762575149536,0.1789991408586502,0.05906546115875244,0.17548465728759766
0.05790984630584717,0.17124654352664948,0.054488737136125565,0.1723923236131668
0.05537639558315277,0.165830597281456,0.05835753679275513,0.17099864780902863
0.053501151502132416,0.1612953394651413,0.0603523775935173,0.1736612617969513
0.05154891684651375,0.1550828516483307,0.05783640220761299,0.17742589116096497
0.05573146417737007,0.17027388513088226,0.05792808532714844,0.1751624494791031
0.05064469948410988,0.15631432831287384,0.052235208451747894,0.15978024899959564
0.04867440462112427,0.15378861129283905,0.05459059402346611,0.1592358648777008
0.048718612641096115,0.1553676277399063,0.0563780777156353,0.1716678887605667
0.048703208565711975,0.15446196496486664,0.050265125930309296,0.15771465003490448
0.04876277968287468,0.1535726934671402,0.05290444567799568,0.16146686673164368
0.047029830515384674,0.14983351528644562,0.05057128146290779,0.1583656519651413
0.045275311917066574,0.14534874260425568,0.05036262422800064,0.15404702723026276
0.04392610490322113,0.1454712450504303,0.04956492409110069,0.1519477218389511
0.044713735580444336,0.1443832367658615,0.04886482283473015,0.15334279835224152
0.0437161810696125,0.14335207641124725,0.04664310812950134,0.14740610122680664
0.04216275364160538,0.13938981294631958,0.049352508038282394,0.15492677688598633
0.042977046221494675,0.14138999581336975,0.053962431848049164,0.1588343381881714
0.04371543228626251,0.1434493064880371,0.04979011043906212,0.1566774845123291
0.04408137500286102,0.14611750841140747,0.04895688220858574,0.15482239425182343
0.04189165681600571,0.13991613686084747,0.047666218131780624,0.1494671106338501
0.04315247759222984,0.14323683083057404,0.049821887165308,0.15229181945323944
0.04549579694867134,0.15061844885349274,0.049922797828912735,0.15706327557563782
0.04614283889532089,0.1487712413072586,0.05307978019118309,0.1553373634815216
0.042523205280303955,0.14182238280773163,0.04912804439663887,0.1499289572238922
0.040910057723522186,0.13733351230621338,0.049305301159620285,0.15107807517051697
0.04197137430310249,0.1405234932899475,0.05183923617005348,0.16724780201911926
0.04297511279582977,0.14437201619148254,0.04860398918390274,0.15545782446861267
0.04254073649644852,0.14292573928833008,0.051872964948415756,0.16694986820220947
0.045203737914562225,0.15129926800727844,0.05213388800621033,0.16693176329135895
0.04405323788523674,0.1454276293516159,0.055743876844644547,0.16474993526935577
0.04473387449979782,0.1473235785961151,0.056306175887584686,0.175932377576828
0.04555602744221687,0.15016376972198486,0.049970608204603195,0.15878646075725555
0.04310298711061478,0.14364074170589447,0.04849628359079361,0.15145090222358704
0.04348207265138626,0.14386707544326782,0.051138486713171005,0.15112975239753723
0.040694158524274826,0.13737870752811432,0.048506226390600204,0.14798566699028015
0.04152654483914375,0.13878564536571503,0.050047729164361954,0.15264995396137238
0.040266647934913635,0.13735343515872955,0.049556665122509,0.15214700996875763
0.04014694318175316,0.13653139770030975,0.04744243621826172,0.15162314474582672
