loss,mae,val_loss,val_mae
1.1475186347961426,0.7862709760665894,0.6562864184379578,0.6470249891281128
0.5003012418746948,0.5562182664871216,0.45184630155563354,0.5325687527656555
0.408654123544693,0.5016083121299744,0.3962648808956146,0.50096195936203
0.3637380003929138,0.47271251678466797,0.3502923548221588,0.4688936769962311
0.3256373405456543,0.4451337456703186,0.3088096082210541,0.4374626576900482
0.28628009557724,0.4157465100288391,0.27034619450569153,0.4054613411426544
0.2575763463973999,0.3918270170688629,0.24498990178108215,0.3837638795375824
0.23748217523097992,0.37422192096710205,0.22786329686641693,0.3715391159057617
0.22387264668941498,0.3615357279777527,0.21475397050380707,0.36255306005477905
0.20900216698646545,0.34655821323394775,0.19388625025749207,0.3391873240470886
0.19542257487773895,0.330710768699646,0.18471558392047882,0.33125588297843933
0.18425782024860382,0.31876441836357117,0.17009806632995605,0.3151942491531372
0.17840458452701569,0.3121614456176758,0.16533830761909485,0.3070702850818634
0.17104437947273254,0.3039838969707489,0.16657328605651855,0.3090231120586395
0.1680639535188675,0.2997278571128845,0.16058747470378876,0.3043295443058014
0.16328689455986023,0.29449203610420227,0.1575944721698761,0.29811355471611023
0.16180366277694702,0.29234132170677185,0.15697693824768066,0.2986336350440979
0.1657198965549469,0.29915279150009155,0.15895776450634003,0.3014189600944519
0.16077791154384613,0.2918681502342224,0.15557698905467987,0.29736852645874023
0.15975679457187653,0.29027706384658813,0.16224238276481628,0.3023962378501892
0.15803109109401703,0.28827065229415894,0.15172943472862244,0.2933230996131897
0.15671882033348083,0.28638756275177,0.1583259105682373,0.3009377419948578
0.15320943295955658,0.2831854820251465,0.1518132984638214,0.2939971685409546
0.15431226789951324,0.28573939204216003,0.15238219499588013,0.2961403727531433
0.15214459598064423,0.28310489654541016,0.15807312726974487,0.300011545419693
0.15266643464565277,0.2830498218536377,0.15206696093082428,0.29343152046203613
0.15141180157661438,0.2813720405101776,0.150809645652771,0.29338040947914124
0.14966295659542084,0.27998584508895874,0.15282924473285675,0.2940925657749176
0.1485079824924469,0.2781296670436859,0.1488410383462906,0.29098230600357056
0.14882329106330872,0.2790409326553345,0.15013834834098816,0.29309728741645813
0.15110717713832855,0.28275275230407715,0.1541035771369934,0.29740244150161743
0.14998431503772736,0.2806963622570038,0.15734507143497467,0.30096542835235596
0.1488047093153,0.27862119674682617,0.15089794993400574,0.2935178279876709
0.14823780953884125,0.27801620960235596,0.1512238085269928,0.2924691438674927
0.1475808471441269,0.27700749039649963,0.15425243973731995,0.29584676027297974
0.14751382172107697,0.2778865098953247,0.15004102885723114,0.291520357131958
0.14516574144363403,0.27493542432785034,0.15304091572761536,0.29554283618927
0.14712266623973846,0.2772819697856903,0.153250053524971,0.29632842540740967
0.14707854390144348,0.2761508524417877,0.15016025304794312,0.29344111680984497
0.14512141048908234,0.275606632232666,0.15251415967941284,0.29523417353630066
0.1435277760028839,0.2732135057449341,0.14869816601276398,0.2899110019207001
0.1419004648923874,0.27058327198028564,0.14805422723293304,0.29021620750427246
0.1439187377691269,0.27475303411483765,0.14926142990589142,0.293196439743042
0.14227057993412018,0.27214905619621277,0.15051253139972687,0.2925992012023926
0.14284661412239075,0.2728486657142639,0.15292988717556,0.29733800888061523
0.1435845047235489,0.2743254601955414,0.15175826847553253,0.294118732213974
0.13975974917411804,0.26915696263313293,0.15063825249671936,0.29273131489753723
0.139343723654747,0.26867008209228516,0.14921046793460846,0.29304638504981995
0.13854102790355682,0.2682460844516754,0.1504932940006256,0.2931743264198303
0.13874879479408264,0.26799076795578003,0.15050911903381348,0.293341726064682
0.13906097412109375,0.2692747116088867,0.15027165412902832,0.29113584756851196
0.13763348758220673,0.2678798735141754,0.14816531538963318,0.29079678654670715
0.13714583218097687,0.2667921185493469,0.14913466572761536,0.2927470803260803
0.13783597946166992,0.26836732029914856,0.15768873691558838,0.2977704703807831
0.1396292746067047,0.2702280580997467,0.15354929864406586,0.29656141996383667
0.13849249482154846,0.2702518403530121,0.1504199057817459,0.2939513325691223
0.1365973949432373,0.2680656909942627,0.14778688549995422,0.2895851135253906
0.1346634030342102,0.2646487355232239,0.14977408945560455,0.29309746623039246
0.1340152770280838,0.2657049298286438,0.14726382493972778,0.2905869483947754
0.133636474609375,0.26377248764038086,0.1484096497297287,0.29059848189353943
0.1340952217578888,0.26508307456970215,0.1498912274837494,0.2920430898666382
0.1337362378835678,0.26548969745635986,0.1475909948348999,0.2901206910610199
0.1329898238182068,0.2643791437149048,0.15168443322181702,0.295440137386322
0.13297030329704285,0.2654847502708435,0.14961043000221252,0.29417684674263
0.13117250800132751,0.26235008239746094,0.1493055671453476,0.2920953929424286
0.12946490943431854,0.2605282962322235,0.15296611189842224,0.2918415069580078
0.1295815259218216,0.2590261399745941,0.15448303520679474,0.29537108540534973
0.1281765103340149,0.25853875279426575,0.15287965536117554,0.29326337575912476
0.12850768864154816,0.25947561860084534,0.14849086105823517,0.2905653715133667
0.128106951713562,0.2584385573863983,0.15126250684261322,0.29078495502471924
0.12933607399463654,0.25954684615135193,0.1518539935350418,0.29821303486824036
0.12629631161689758,0.2564583718776703,0.14824600517749786,0.2890765368938446
0.12690922617912292,0.25764933228492737,0.1513930857181549,0.29236769676208496
0.12500090897083282,0.25533464550971985,0.14883029460906982,0.29119759798049927
0.12435904890298843,0.2550210952758789,0.15878476202487946,0.2990316152572632
0.1249399334192276,0.2549206614494324,0.15053807199001312,0.2934054732322693
0.12240245193243027,0.25272539258003235,0.14672186970710754,0.28747379779815674
0.12306827306747437,0.2532377541065216,0.14931824803352356,0.2914040684700012
0.12122093141078949,0.25177431106567383,0.15092913806438446,0.29280489683151245
0.12342121452093124,0.25419512391090393,0.1469569206237793,0.2880510687828064
0.12392972409725189,0.2559458017349243,0.15266382694244385,0.2932044267654419
0.11841444671154022,0.2479051649570465,0.1509055197238922,0.29212233424186707
0.11820928752422333,0.2475232630968094,0.1475890725851059,0.28895047307014465
0.117124043405056,0.24711857736110687,0.15398414433002472,0.2949489653110504
0.11695092171430588,0.24654963612556458,0.15076833963394165,0.2924615144729614
0.11513743549585342,0.24507778882980347,0.15419283509254456,0.29379478096961975
0.11531829088926315,0.24492992460727692,0.15201108157634735,0.2935725748538971
0.11437959969043732,0.24380633234977722,0.14999355375766754,0.29219570755958557
0.11246074736118317,0.2423522025346756,0.15210455656051636,0.29126447439193726
0.11382561922073364,0.24317967891693115,0.15929073095321655,0.29687929153442383
0.11630655080080032,0.24804836511611938,0.15501746535301208,0.29340270161628723
0.11428458988666534,0.24420379102230072,0.14846597611904144,0.29133617877960205
0.1118898019194603,0.241426482796669,0.15404951572418213,0.29522237181663513
0.11100061982870102,0.24026106297969818,0.1567620038986206,0.297702819108963
0.11567126959562302,0.24487625062465668,0.15097324550151825,0.2928849756717682
0.11231330782175064,0.24282020330429077,0.15520088374614716,0.2953983545303345
0.10885998606681824,0.23900029063224792,0.15816345810890198,0.29878878593444824
0.10888627171516418,0.238779678940773,0.151240736246109,0.29194045066833496
0.109447181224823,0.23981238901615143,0.15781256556510925,0.2981668710708618
0.10808336734771729,0.23882107436656952,0.1560024470090866,0.29613593220710754
