loss,mae,val_loss,val_mae
9.383028030395508,2.3956851959228516,6.2450737953186035,1.968038558959961
5.039317607879639,1.7557744979858398,4.179921627044678,1.5873687267303467
3.3660964965820312,1.4298738241195679,3.0070762634277344,1.3448671102523804
2.5290398597717285,1.2270777225494385,2.479764461517334,1.2183374166488647
2.105767011642456,1.1001700162887573,2.1341164112091064,1.1168490648269653
1.842459797859192,1.0204451084136963,2.0036821365356445,1.0837390422821045
1.6994214057922363,0.9736392498016357,1.8324151039123535,1.0076407194137573
1.558255910873413,0.9265815019607544,1.676523208618164,0.9668101668357849
1.4169234037399292,0.88350909948349,1.546383261680603,0.9145200252532959
1.3059380054473877,0.845396101474762,1.4528710842132568,0.8959871530532837
1.216540813446045,0.8172008991241455,1.388607382774353,0.8700173497200012
1.1547813415527344,0.7987955212593079,1.3234138488769531,0.8547383546829224
1.110205054283142,0.779362678527832,1.2410120964050293,0.8270924091339111
1.0465468168258667,0.7572249174118042,1.1646392345428467,0.7929239273071289
1.0149128437042236,0.7471708655357361,1.1468790769577026,0.786224901676178
1.0108301639556885,0.7434086203575134,1.0881158113479614,0.7686436176300049
0.978484034538269,0.7324353456497192,1.0497961044311523,0.7518559098243713
0.9587129354476929,0.722818911075592,1.0536459684371948,0.7595773935317993
0.9526128768920898,0.7186042070388794,1.0415135622024536,0.7513936758041382
0.9230319857597351,0.7074472904205322,1.0201611518859863,0.7391747832298279
0.9154500365257263,0.702800452709198,1.003315806388855,0.7351629734039307
0.923668384552002,0.7074164152145386,0.9959033131599426,0.7328009605407715
0.8887207508087158,0.6901471018791199,0.9958914518356323,0.7355873584747314
0.8946598768234253,0.6915374994277954,0.9779545664787292,0.7247107028961182
0.8945309519767761,0.6943025588989258,1.019775390625,0.7447850704193115
0.8819581866264343,0.6867146492004395,1.0200202465057373,0.7399000525474548
0.863460123538971,0.6775526404380798,0.9943343997001648,0.7333172559738159
0.8584262132644653,0.675214946269989,0.9864362478256226,0.7236310243606567
0.862815797328949,0.6774294376373291,0.997952938079834,0.7316944003105164
0.8476937413215637,0.6713348627090454,0.97679603099823,0.7219411134719849
0.8407249450683594,0.6654244065284729,0.9829551577568054,0.7199534177780151
0.8620122075080872,0.6777681112289429,0.9691550135612488,0.715270459651947
0.83258056640625,0.6634790897369385,1.0000689029693604,0.7290527820587158
0.8376948833465576,0.6662523150444031,1.0041629076004028,0.7344317436218262
0.8356525897979736,0.6637583374977112,0.9873775839805603,0.7203851938247681
0.8317989706993103,0.660612165927887,1.011690378189087,0.7270941138267517
0.8191302418708801,0.6567837595939636,1.0196229219436646,0.7275565266609192
0.8262643218040466,0.660826563835144,0.9931118488311768,0.7203513979911804
0.799566924571991,0.649124801158905,0.985075831413269,0.7204253077507019
0.816275417804718,0.6575537323951721,1.0054657459259033,0.7320031523704529
0.8098218441009521,0.6566804051399231,0.9734303951263428,0.7110651731491089
0.8001115322113037,0.6509541273117065,0.9906355142593384,0.7215901613235474
0.789648711681366,0.644835352897644,1.0072407722473145,0.722791850566864
0.7881411910057068,0.6446163654327393,0.9992396831512451,0.7229015231132507
0.7864471673965454,0.6443297266960144,1.0078526735305786,0.7269881963729858
0.7834097146987915,0.6441251039505005,0.9674506187438965,0.7113030552864075
0.7651345133781433,0.6344634890556335,1.0023082494735718,0.7226511836051941
0.7632814645767212,0.6342134475708008,0.9866064786911011,0.7176200151443481
0.7661144137382507,0.6344891786575317,1.0242936611175537,0.7295247316360474
0.7598744630813599,0.6341396570205688,0.9821448922157288,0.7213563919067383
