loss,mae,val_loss,val_mae
0.3554365038871765,0.46496590971946716,0.23169398307800293,0.383263498544693
0.2644946575164795,0.4029015898704529,0.2028648406267166,0.3607749938964844
0.23535840213298798,0.38144028186798096,0.18634292483329773,0.3428283929824829
0.20504449307918549,0.353359580039978,0.15653416514396667,0.31452101469039917
0.1525031179189682,0.3026040196418762,0.10316524654626846,0.25492095947265625
0.08157171308994293,0.22267474234104156,0.06650033593177795,0.2036961168050766
0.04446276277303696,0.16497918963432312,0.03418802469968796,0.14780302345752716
0.024930160492658615,0.12423374503850937,0.02147955447435379,0.11230599880218506
0.025457091629505157,0.12540137767791748,0.030882107093930244,0.14666463434696198
0.022022230550646782,0.11752382665872574,0.02163311094045639,0.11056125164031982
0.020633116364479065,0.11442294716835022,0.019576385617256165,0.10964363068342209
0.019138630479574203,0.10951048135757446,0.0185786671936512,0.10541656613349915
0.018802767619490623,0.10845079272985458,0.02309519611299038,0.1239340752363205
0.018857646733522415,0.10843772441148758,0.019012225791811943,0.10575328022241592
0.020051516592502594,0.11191798001527786,0.024161864072084427,0.1268482655286789
0.0207609124481678,0.11504650115966797,0.019953494891524315,0.11250334978103638
0.019965918734669685,0.11184705048799515,0.01897735893726349,0.10792186111211777
0.017641782760620117,0.10534939169883728,0.022348735481500626,0.12150627374649048
0.019454216584563255,0.11091377586126328,0.029997846111655235,0.13288700580596924
0.020551178604364395,0.1136026456952095,0.027761032804846764,0.1294102817773819
0.02078312449157238,0.11462396383285522,0.019883722066879272,0.10718376934528351
0.017731554806232452,0.10548751801252365,0.025381913408637047,0.12183015793561935
0.019719505682587624,0.11169591546058655,0.02107355184853077,0.10970433801412582
0.017546240240335464,0.10506284981966019,0.017777763307094574,0.10306715220212936
0.017055610194802284,0.10336688905954361,0.01826680451631546,0.10328333079814911
0.018205955624580383,0.10651206970214844,0.026084497570991516,0.1325758546590805
0.018268004059791565,0.10744152218103409,0.020981572568416595,0.11602404713630676
0.017718467861413956,0.10622899234294891,0.019324826076626778,0.10855107009410858
0.017446620389819145,0.1051146388053894,0.019745580852031708,0.11150046437978745
0.01857248693704605,0.10812908411026001,0.019817134365439415,0.10632030665874481
0.021396396681666374,0.11707625538110733,0.01915854774415493,0.10807925462722778
0.01782040484249592,0.10551421344280243,0.018102141097187996,0.10371819883584976
0.017106400802731514,0.10359545052051544,0.0182082187384367,0.10408752411603928
0.017064200714230537,0.10399927943944931,0.018484771251678467,0.10478954762220383
0.01681992970407009,0.10249856859445572,0.01809028722345829,0.10330697894096375
0.01715422235429287,0.10371307283639908,0.019669637084007263,0.10541689395904541
0.01902967318892479,0.10872266441583633,0.018767857924103737,0.10627155005931854
0.018040265887975693,0.10692546516656876,0.018720928579568863,0.10552070289850235
0.017276253551244736,0.1042170375585556,0.024817468598484993,0.12026069313287735
0.02223716489970684,0.11862602084875107,0.01885855384171009,0.1070198267698288
0.019032662734389305,0.10882595181465149,0.018873384222388268,0.10616903007030487
0.017665136605501175,0.10561759769916534,0.018596069887280464,0.10509343445301056
0.01675955019891262,0.10255799442529678,0.01962304674088955,0.10621821135282516
0.018015185371041298,0.10658055543899536,0.019734269008040428,0.11014562100172043
0.01704838126897812,0.10362298786640167,0.01919923722743988,0.10811042040586472
0.016704866662621498,0.10299722105264664,0.019477209076285362,0.10630213469266891
0.01696724258363247,0.1033988893032074,0.023714274168014526,0.11661134660243988
0.018227487802505493,0.10746054351329803,0.020526070147752762,0.11413904279470444
0.01757216826081276,0.10465119779109955,0.019700180739164352,0.10865119844675064
0.01827174238860607,0.10764769464731216,0.024227017536759377,0.12755906581878662
0.017570963129401207,0.1047663688659668,0.02115914598107338,0.11029882729053497
0.017864331603050232,0.10598631203174591,0.0201185904443264,0.1070404052734375
0.017512239515781403,0.1046128123998642,0.019806670024991035,0.10903924703598022
0.01733330637216568,0.10509399324655533,0.022805629298090935,0.11487562209367752
0.019334064796566963,0.11037290841341019,0.023386280983686447,0.12428894639015198
0.017292549833655357,0.10465129464864731,0.019468268379569054,0.10719995945692062
0.016952985897660255,0.10358908772468567,0.021610155701637268,0.1176849976181984
0.016794467344880104,0.10300059616565704,0.0193468127399683,0.10582952201366425
0.01823166012763977,0.10695773363113403,0.020840585231781006,0.11378537863492966
0.016681842505931854,0.10230125486850739,0.02071954309940338,0.11368262022733688
0.016599051654338837,0.10222873836755753,0.018724516034126282,0.10594597458839417
0.017850462347269058,0.10586940497159958,0.019414527341723442,0.10964199900627136
0.016671815887093544,0.10249525308609009,0.019145410507917404,0.10817118734121323
0.016918668523430824,0.10389148443937302,0.019012752920389175,0.10682235658168793
0.017251543700695038,0.10392750054597855,0.021007316187024117,0.11056577414274216
0.01794463023543358,0.10647687315940857,0.019136754795908928,0.10552704334259033
0.018563533201813698,0.10836314409971237,0.021907232701778412,0.11867457628250122
0.017372209578752518,0.10380923002958298,0.018714193254709244,0.10452933609485626
0.01617126166820526,0.10099837183952332,0.019772859290242195,0.10988710820674896
0.01678963378071785,0.10264662653207779,0.019611719995737076,0.1081165224313736
0.016598869115114212,0.10182995349168777,0.01914031431078911,0.10510332882404327
0.017403671517968178,0.10462485253810883,0.019571460783481598,0.10683410614728928
0.016852376982569695,0.10312406718730927,0.01997150480747223,0.10828147083520889
0.01687888614833355,0.10340485721826553,0.020683716982603073,0.10961268842220306
